byzantine_fraction,noise_variance,aggregation_method,baseline,epoch,train_loss,train_MSE,train_MAE,train_MAPE,train_RMSE,test_MSE,test_MAE,test_MAPE,test_RMSE
0.2,200.0,krum,False,22,0.7169576093345602,0.6912689813734773,0.5694510476132474,133.7945155416247,0.8314258724465322,0.9577608821548034,0.6787687595544311,139.73069240135993,0.9786525850141118
0.2,200.0,krum,False,23,0.6673577596720691,0.6722205097778379,0.5610044764035736,137.50754595538416,0.8198905474377893,0.9280644024365416,0.6685126662274068,144.9192142706164,0.9633609927937407
0.2,200.0,krum,False,24,0.6502407745536521,0.6553169999654606,0.5526537783182108,141.27651418231545,0.8095165223548316,0.9015090146632952,0.6584646281323132,150.02809314675255,0.9494782855143635
0.2,200.0,krum,False,25,0.6388087941368468,0.6388623013256867,0.5440125472641031,145.32690247859742,0.7992886220419296,0.8757699219701446,0.6481267187430925,155.39447251031012,0.9358257968073677
0.2,200.0,average,True,1,0.9170715131352996,0.9394875310500649,0.7146338509431852,119.21663103604968,0.9692716497711387,1.30379625124352,0.8316306681504326,119.29562606971122,1.1418389778088327
0.2,200.0,average,True,2,0.9241004824707998,0.9328520888828229,0.7062522514676582,114.47846981028317,0.965842683299316,1.3003291796858065,0.8246859506658178,114.75313487959917,1.1403197708037016
0.2,200.0,average,True,3,0.9104288108298711,0.9268146105737329,0.6985281499450785,111.15121523524874,0.9627121119907721,1.2965503307146446,0.8180452458434772,111.51582452462112,1.1386616401348755
0.2,200.0,average,True,4,0.9204952427508118,0.923017757553085,0.6920003030851524,109.4233161919036,0.9607381316222882,1.2951067246009256,0.8126340806354154,109.71278518235164,1.1380275588055526
0.2,200.0,average,True,5,0.955551502199095,0.9183894224186367,0.6855982622967592,109.00425729607058,0.9583263652945362,1.2916846420163306,0.8069802187692088,109.074493963469,1.1365230494874843
0.2,200.0,average,True,6,0.911716850961898,0.9133434199910855,0.6794833317440513,109.49262159483222,0.9556900229630345,1.2876031908476464,0.8016856805227669,109.28130055904812,1.1347260422003393
0.2,200.0,average,True,7,0.9505302159585686,0.9089899482640708,0.6738799208236415,110.34399793241583,0.9534096434712996,1.2826045372775783,0.7963470875089328,109.87251496794732,1.1325213186856917
0.2,200.0,average,True,8,0.9095024254486382,0.9042569960806971,0.6683858709880575,111.27936554839187,0.9509242851461398,1.2791301699999338,0.7918096777135054,110.56384964789547,1.1309863703864578
0.2,200.0,average,True,9,0.9451660498558918,0.8992046174532342,0.6632372249478291,112.14317583450408,0.9482640019811119,1.2731365550344236,0.7868807873309743,111.20490984774814,1.1283335300497028
0.2,200.0,average,True,10,0.9020545761858192,0.8939488084516792,0.6581691444733737,112.95189108072034,0.9454886611967799,1.2674646547464568,0.7822786231542356,111.79078497793296,1.1258173274321446
0.2,200.0,average,True,11,0.9214421957034931,0.8881742438284036,0.6531673512745921,113.6757799107483,0.9424299675988681,1.2594425433149963,0.777171722751515,112.30070166464614,1.1222488776180604
0.2,200.0,average,True,12,0.8664601993372786,0.8819497620390955,0.6480243863184956,114.39742482822453,0.9391218036224563,1.2525912818507614,0.7725230997219824,112.7998853696073,1.1191922452602865
0.2,200.0,average,True,13,0.8702757274644954,0.8750897543243715,0.6428874848520345,115.04738938701335,0.9354623211676522,1.242859232091458,0.7671751737404435,113.23694630447952,1.1148359664504273
0.2,200.0,average,True,14,0.9064403127043326,0.8681226987913947,0.637764860412661,115.6990548207234,0.9317310227696589,1.2341678359798183,0.7622887141218695,113.70694304860982,1.1109310671593526
0.2,200.0,average,True,15,0.8959474287161203,0.8604445933042285,0.6325046264257134,116.33814166809888,0.9276015272218069,1.223758030717618,0.7570301705612914,114.1996396038766,1.1062359742467327
0.2,200.0,average,True,16,0.8555957687862008,0.8521860601885296,0.627207842544431,116.94033450785524,0.9231392420369365,1.2128808055525628,0.7517656756894828,114.72842191963437,1.1013086785967696
0.2,200.0,average,True,17,0.8562170649208477,0.8439751619072718,0.6219088089522249,117.63873082412016,0.9186812079863569,1.2003919640991176,0.7460000030698074,115.36098852640839,1.095624006719056
0.2,200.0,average,True,18,0.8109930891578443,0.8350882093274148,0.6165114930121447,118.35138244367118,0.9138316088467365,1.1888545681940061,0.740699043901413,116.11251347665656,1.090346077258962
0.2,200.0,average,True,19,0.8501022848361564,0.8257948767010853,0.6109755018870553,119.17241393720556,0.9087325661057192,1.175708159665081,0.7349284714851745,117.03098051463361,1.084300769927367
0.2,200.0,average,True,20,0.8270480975717585,0.8168067448885641,0.6056157839113999,120.07429856131813,0.9037736137377347,1.1614911794383949,0.728869830436993,118.07634877012529,1.0777250017691873
0.2,200.0,average,True,21,0.8316696889733322,0.8070894282346017,0.600138206848781,121.02307062402942,0.8983815604934251,1.1474481988176006,0.7230076983972247,119.19803609338082,1.071190085287201
0.2,200.0,average,True,22,0.7923259337685097,0.7967612607596076,0.5947080909535764,122.03732856999532,0.8926148445772161,1.1332564170115462,0.717430157573673,120.56997417084997,1.0645451690799907
0.2,200.0,average,True,23,0.7885833261621611,0.7864307013697156,0.5892585491343636,123.15166802403226,0.8868092812830252,1.1177820543819499,0.7113708198022983,122.05900257449369,1.0572521243213229
0.2,200.0,average,True,24,0.7629736872720663,0.7762093640446106,0.5839194489065042,124.34978212698758,0.8810274479518845,1.1026405006925637,0.7055610439615084,123.6873355218874,1.0500669029602656
0.2,200.0,average,True,25,0.7804038612711652,0.7658304102440304,0.5788014803014978,125.61895562317656,0.875117369410544,1.086999094374826,0.6997933321519995,125.43811120949191,1.0425924872042893
0.2,200.0,median,False,1,0.9176709588930428,0.9300824546507586,0.7093882712219625,116.10427952434203,0.9644078258966787,1.2917324179243819,0.8261942406411988,116.5692545683143,1.1365440677441336
0.2,200.0,median,False,2,0.9180970618100924,0.9213110728659363,0.697748164598715,112.55844855417251,0.9598495053215041,1.287196637592583,0.816546567387295,113.0494219021745,1.134546886467273
0.2,200.0,median,False,3,0.9691877512731285,0.9139423658636129,0.6880589291884607,111.2242423777803,0.9560033294207781,1.2820726894886694,0.8082072472865475,111.52345729483825,1.132286487373522
0.2,200.0,median,False,4,0.8919896775177706,0.9070146808348526,0.6800790096363735,110.83948124267214,0.952373183597088,1.2758053154031808,0.8010469901921803,110.93364721719001,1.1295155224268416
0.2,200.0,median,False,5,0.9128724403818634,0.9008788686141233,0.6729674280377808,111.0244133019373,0.9491463894542945,1.26978046593265,0.7945945850317029,110.88768994079634,1.1268453602569652
0.2,200.0,median,False,6,0.890742849697855,0.8945489925480334,0.6666291929940771,111.55322591849446,0.9458060015394454,1.261820785353117,0.7884076353116722,111.20683504503295,1.1233079654988283
0.2,200.0,median,False,7,0.8952440219957416,0.8875689675387378,0.6608135950711195,112.29688014711724,0.9421087875286684,1.2543634992336559,0.7831296337925162,111.72769680761195,1.1199837048964847
0.2,200.0,median,False,8,0.8923617714545994,0.8804173755381152,0.6553600718945035,113.01951826256528,0.9383055875023419,1.2447714930939897,0.7776518442568802,112.26201129841971,1.1156932791291654
0.2,200.0,median,False,9,0.8531870154193907,0.8723415201790979,0.6502152545020792,113.5985862647771,0.933992248457715,1.2338510570682097,0.7724549519726336,112.7167757078421,1.1107884843966513
0.2,200.0,median,False,10,0.866038517034221,0.8632956828887217,0.6453298805568989,114.03025397885251,0.9291370635642094,1.220751651258112,0.7671878291178907,113.09761356112237,1.1048763058632907
0.2,200.0,median,False,11,0.8592986962018169,0.8543867098393841,0.6399992943484621,114.66602472006223,0.9243304116166384,1.2071792085037054,0.7612424731023145,113.71498287602277,1.0987170739110708
0.2,200.0,median,False,12,0.8264347183230881,0.8445189220604495,0.6347356156692736,115.24518526658744,0.9189771063853819,1.1937462269702805,0.7558666887564202,114.34445712489843,1.0925869425223242
0.2,200.0,median,False,13,0.8242120753938906,0.833628410804216,0.6295517156995557,115.75583847284491,0.9130325354576452,1.176842771957968,0.749829189605899,115.02039863133693,1.0848238437451345
0.2,200.0,median,False,14,0.8330546124516246,0.8225092261542226,0.6242741711035947,116.41159344665306,0.9069229438900653,1.1607385121773337,0.7440673142883731,115.90655764577289,1.0773757525475194
0.2,200.0,median,False,15,0.8345551284674172,0.8107415172750148,0.618754633576656,117.14687143894993,0.9004118598036205,1.1428645512210989,0.7376944361535762,116.92574040741587,1.0690484325890472
0.2,200.0,median,False,16,0.7975662027564004,0.7988692526226846,0.6131722382527344,118.01383631499263,0.893794860481243,1.12507628029752,0.7313776998083441,118.18844615836328,1.060696130047395
0.2,200.0,median,False,17,0.7869539021331573,0.7861056447238008,0.6074056878399128,118.99293819191365,0.8866259891993923,1.1063713172328806,0.7249527672195509,119.64671237295737,1.051841868929394
0.2,200.0,median,False,18,0.8027790016973408,0.772746403431781,0.6015102091331734,120.15310928712377,0.8790599544011666,1.086148529409248,0.7181081046049418,121.35002839727997,1.0421844987377467
0.2,200.0,median,False,19,0.7739219395356758,0.760112748873011,0.5954965610404545,121.54422376341249,0.8718444522235667,1.0667922074828193,0.711146594575758,123.27409406952452,1.032856334386743
0.2,200.0,median,False,20,0.7777827512995105,0.747053381821541,0.589378936311516,123.11622817921746,0.8643224987361725,1.046987666287155,0.7041062588368567,125.42527868890984,1.0232241525135901
0.2,200.0,median,False,21,0.7247142482409689,0.7337125335759092,0.5833735486599121,124.8064418921724,0.8565702152047485,1.0267856389841186,0.6971131542250073,127.82119336938355,1.013304317065766
0.2,200.0,median,False,22,0.7132682516196064,0.7212167618291401,0.5776280690716364,126.70142302235475,0.8492448185471255,1.007115662097931,0.6901874923723278,130.39084119086453,1.0035515243862325
0.2,200.0,median,False,23,0.7108068329360441,0.7086453816949208,0.5716022106408732,128.76583606119982,0.8418107754685258,0.9873835858062049,0.6830117245754693,133.17716514893624,0.993671769653443
0.2,200.0,median,False,24,0.7068487850200629,0.6953364294892717,0.565835017268971,131.0233703206362,0.833868352612852,0.9671534202366232,0.6762030938481604,136.2819118603954,0.9834395864701722
0.2,200.0,median,False,25,0.6856735747690513,0.6833572828811463,0.5600402269187299,133.36528843695373,0.8266542704668901,0.9485661536455154,0.6693738957787051,139.41398628757636,0.973943609068572
0.3,100.0,average,True,1,0.9414718654877114,0.9297847321657376,0.7115379790591517,113.93504312621954,0.9642534584670867,1.2900851822902109,0.8278930012807729,114.16374177952977,1.135819167953337
0.3,100.0,average,True,2,0.8798532232851068,0.9230684936394759,0.7030229090402804,110.70935162941483,0.9607645360021756,1.2861364639808084,0.8207444045402551,111.12832049547596,1.1340795668650452
0.3,100.0,average,True,3,0.8905891387540603,0.9170890151409903,0.6954495394126013,108.90567754338191,0.9576476466535018,1.280947985493134,0.8138765307555094,109.4314613544941,1.1317897267130206
0.3,100.0,average,True,4,0.8858431432500621,0.9119145110528045,0.6885012032845859,108.36113234761984,0.9549421506315472,1.2777171549953033,0.8080204072069569,108.84699772028131,1.1303615151779112
0.3,100.0,average,True,5,0.9136818244914028,0.9066671484332776,0.6820025027165132,108.53260550138071,0.9521907101170844,1.2732016552831524,0.8022730241451981,108.90502456632201,1.1283623776443241
0.3,100.0,average,True,6,0.9336346615732551,0.9014447776026258,0.6758814512071365,109.19945696319617,0.9494444573552608,1.2678860765751276,0.7966248593804085,109.38919868591522,1.1260044744916105
0.3,100.0,average,True,7,0.8917590778704002,0.8959462836941826,0.6701707750550331,110.08532740241768,0.9465443907679041,1.2610659432188374,0.7910612004335046,110.063412851596,1.1229719245016045
0.3,100.0,average,True,8,0.8761058330849231,0.8900520077723766,0.6647335661434113,110.97470399662322,0.9434256768672223,1.2553548726523034,0.7862840514941066,110.76707172435421,1.1204262013413928
0.3,100.0,average,True,9,0.894423593653836,0.8838967075484379,0.6596235686063117,111.77120839959048,0.9401578099172702,1.247498222043581,0.7812828254449975,111.37256138064278,1.1169145992615466
0.3,100.0,average,True,10,0.89491777865338,0.8773226063594083,0.6546199896237754,112.5152683535058,0.9366550092533581,1.238864548295458,0.7762765305853931,111.90220805569489,1.1130429229348964
0.3,100.0,average,True,11,0.8440167948290288,0.8705864618662918,0.6495984828213615,113.26608054031198,0.9330522289059128,1.2299534218890644,0.7712710739062947,112.58886045266223,1.1090326514080027
0.3,100.0,average,True,12,0.8174747777667558,0.8630043823515701,0.6446174392402814,113.90380276093224,0.928980291691686,1.2195213425939329,0.7661278993476621,113.16051618353961,1.1043194024347904
0.3,100.0,average,True,13,0.8936697064646494,0.8549546320513587,0.6397428598544154,114.48528257588121,0.9246375679428988,1.2082278530731378,0.7610233603175833,113.68001242377326,1.0991941835149683
0.3,100.0,average,True,14,0.8517428324253202,0.845871645365363,0.6346400738846057,115.03968131833379,0.9197128059157179,1.1958285556218335,0.7557465618745015,114.2385610782842,1.0935394623066117
0.3,100.0,average,True,15,0.8765534573870006,0.8372216158868554,0.6296710290296971,115.62897124182751,0.9149981507559758,1.181956558862579,0.7499939458107237,114.87345452007038,1.0871782553300904
0.3,100.0,average,True,16,0.8299622744078112,0.8273829934056675,0.6245156210543514,116.20545813032189,0.9096059550188024,1.1677013894664907,0.7443867435013555,115.55137826599584,1.080602327161334
0.3,100.0,average,True,17,0.8350551738186138,0.8168163812049082,0.6193338289363771,116.79732691707581,0.9037789448780649,1.1529079391577532,0.7388798201891639,116.31335911618822,1.0737355070769306
0.3,100.0,average,True,18,0.8313946488757278,0.8064437832369983,0.61414942083408,117.48718644526122,0.898022150749634,1.1372883826772744,0.7330256781911829,117.19710159881596,1.06643723803948
0.3,100.0,average,True,19,0.8070530441424278,0.7952067258410922,0.6087894802813135,118.27376315126801,0.8917436435664076,1.1209429134832365,0.727107506091703,118.29235844987653,1.0587459154505563
0.3,100.0,average,True,20,0.7726468199637727,0.7836754904868447,0.6034054540376128,119.17039294622265,0.885254477812366,1.10346607599303,0.7208901393752081,119.59108855598141,1.0504599354535278
0.3,100.0,average,True,21,0.7762843142916388,0.7715654405547636,0.5978918583493169,120.19424557888581,0.8783879783755943,1.0854269753549701,0.7146030364998961,121.12881262914135,1.0418382673692546
0.3,100.0,average,True,22,0.7458483313393092,0.7600291207363116,0.5925459397526801,121.36418626495274,0.8717964904358767,1.0666316343802158,0.7080276514288408,122.86004589712948,1.032778598916639
0.3,100.0,average,True,23,0.7740334874175698,0.7481499767609846,0.5870047004120215,122.70742613268139,0.8649566328787731,1.049186961394604,0.701782600643608,124.80678152750617,1.0242982775513214
0.3,100.0,average,True,24,0.7453001158781977,0.7357726383292786,0.581327470417767,124.27049970074981,0.8577719034389496,1.030838077313432,0.6953519303073843,127.02758078101719,1.0153019636115317
0.3,100.0,average,True,25,0.7609597766928584,0.7238142889027841,0.5758391049960732,125.96354234180384,0.850772759849999,1.0121722590421962,0.6887950031192623,129.41141923232755,1.006067720902622
0.3,100.0,average,True,26,0.703070691690963,0.711696064883025,0.5702139477120753,127.80623627937551,0.8436208063360131,0.9939220595025571,0.6823658399004799,132.00752508262283,0.9969563979946952
0.3,100.0,average,True,27,0.6918080582274734,0.7001108545287748,0.5647318407718037,129.8016897049374,0.836726272163588,0.975656615657227,0.6757683243380445,134.76928915775036,0.9877533172089209
0.3,100.0,average,True,28,0.7098995129290585,0.6891640632578703,0.5594742336483025,131.86731067671076,0.8301590590109044,0.9584668452773139,0.6695033041893057,137.55876660348778,0.9790131997462107
0.3,100.0,average,True,29,0.6715549882327285,0.6780357190590596,0.5542303484295328,134.05540547026524,0.8234292435049047,0.9410014550819575,0.6632028485244378,140.51599570450358,0.9700522950243237
0.3,100.0,average,True,30,0.6690730765183396,0.6672332659363747,0.5491380163503307,136.39087579692642,0.8168434770115843,0.9238693959245058,0.6570312910134352,143.62333140628056,0.9611812502980412
0.3,100.0,median,False,1,0.9255728663128113,0.9426556238991635,0.7308990056784529,124.2224448030075,0.9709045390249051,1.296408789458676,0.844416835513422,123.97784580809,1.1385994859733057
0.3,100.0,median,False,2,0.9573558787945832,0.9345585343506292,0.7190259610571251,116.48767643456233,0.966725676885966,1.2936547379070353,0.8346099350607321,116.62150977228268,1.1373894398608753
0.3,100.0,median,False,3,0.9064656011063918,0.9282110356072956,0.7091775537335523,111.47897227676229,0.9634370947847584,1.290925291932632,0.8262925516364752,111.87434018430574,1.1361889332028507
0.3,100.0,median,False,4,0.9318488367145585,0.9224395683714163,0.7002042770127399,108.44178346521416,0.9604371756504515,1.2885305006927419,0.8188154159238872,108.94722348725476,1.135134573824946
0.3,100.0,median,False,5,0.9190828345681183,0.9179515287837136,0.6927461483635454,107.27403310555619,0.9580978701488244,1.2860099876595434,0.8123508663316135,107.73381965144976,1.1340238038328576
0.3,100.0,median,False,6,0.9251257018403751,0.9128344889695399,0.6859597503167468,107.46062619746371,0.9554237222141493,1.2819581237908835,0.8063595486305845,107.74543761403297,1.132235895823341
0.3,100.0,median,False,7,0.8664358159892749,0.9081164246825414,0.6795863606622028,108.21698928633911,0.9529514282913591,1.277302962875812,0.8004551513962138,108.34499814216947,1.1301782880925522
0.3,100.0,median,False,8,0.8398579231802826,0.9033309756038345,0.6740306398587863,109.03482598024259,0.9504372549536526,1.2715266271729335,0.7950705367612798,108.98505812859428,1.1276198948107174
0.3,100.0,median,False,9,0.9247008375997576,0.89748839901708,0.6687106382626702,109.75548144285445,0.9473586432904277,1.2669854191976173,0.7907342128991051,109.53185994739876,1.125604468362496
0.3,100.0,median,False,10,0.8933041487411361,0.8914307484002871,0.663787130549047,110.35300208075991,0.9441561038304456,1.2591833926249887,0.7858828420425331,109.96963657360376,1.1221334112417243
0.3,100.0,median,False,11,0.9085955446603421,0.8844632890388787,0.6589050547293382,110.8546746651371,0.9404590841917998,1.2497520528942625,0.7809490295885049,110.3124300337434,1.11792309793396
0.3,100.0,median,False,12,0.841200619483384,0.8768630329275799,0.6539288987165714,111.33802425623287,0.9364096501679059,1.239419801212917,0.7758699473634032,110.67569438786151,1.1132923251387827
0.3,100.0,median,False,13,0.873674753409262,0.8684408980134491,0.648825658234771,111.78039486941749,0.9319017641433291,1.2274919082628233,0.7704624278960845,111.01293913897953,1.1079223385521313
0.3,100.0,median,False,14,0.8807389185563704,0.8584959065872375,0.6438214792068478,112.03472783826125,0.9265505418417483,1.2135445690043618,0.7651508716000717,111.21007928583178,1.1016099895173255
0.3,100.0,median,False,15,0.8494540280270799,0.8477872483710819,0.6386075574485153,112.33909850694856,0.9207536306586479,1.197551765731562,0.7592754255796531,111.54411208332333,1.0943270835228205
0.3,100.0,median,False,16,0.8850522546846176,0.8367695322730274,0.6331368685073665,112.82602154858927,0.9147510766722428,1.1811132990868292,0.7531748977811087,112.1218809287148,1.0867903657499127
0.3,100.0,median,False,17,0.8291446468401178,0.824090613557078,0.6275678940608144,113.34203032641234,0.9077943674407096,1.1615129810905902,0.7465378717674542,112.86308156187626,1.077735116385557
0.3,100.0,median,False,18,0.8447334698497135,0.8108660962397807,0.621476253559066,114.18344925181427,0.9004810360245132,1.1425781644114823,0.7399311943179926,114.05938256557799,1.0689144794657253
0.3,100.0,median,False,19,0.7986555121943494,0.7968364008745857,0.6150400403810843,115.29828648173441,0.8926569334714125,1.121217163923745,0.7324682707022079,115.6742724295597,1.0588754241759248
0.3,100.0,median,False,20,0.783782180677229,0.7814813599895651,0.6091298882338055,116.46823161130622,0.8840143437691298,1.0978560692796082,0.7254040835610466,117.55048006166157,1.0477862708012584
0.3,100.0,median,False,21,0.7993951097270039,0.7661005629000263,0.6026233715751054,118.09004017312361,0.8752717080427233,1.0734533617429645,0.7174038896855324,119.93477452909485,1.0360759440036065
0.3,100.0,median,False,22,0.7725660566623523,0.7512354616458728,0.5958198654030362,119.99598308537225,0.8667384043907786,1.0515001276943172,0.7097105139657829,122.61105599603526,1.0254268026994016
0.3,100.0,median,False,23,0.7392378974462224,0.7359583539383434,0.5887667069376347,122.22233838485481,0.8578801512672638,1.0281408136693118,0.701477558971239,125.60589868837546,1.013972787440231
0.3,100.0,median,False,24,0.6941030475824514,0.721176487089039,0.5818866818893473,124.57646562213264,0.8492211061255125,1.0053867444256757,0.6933611011925652,128.79675441590783,1.0026897548223357
0.3,100.0,median,False,25,0.6869536626422517,0.7060715877146364,0.5751105866023218,127.19019173746955,0.8402806600860432,0.9825423578514116,0.6854471101634132,132.25408384690053,0.9912327465592587
0.3,100.0,median,False,26,0.7251456981681497,0.6915671990087656,0.5680137982868578,130.1118484692952,0.8316051941929931,0.9599396285609664,0.6770799822187791,136.07331752913447,0.9797650884579254
0.3,100.0,median,False,27,0.6915505122149659,0.6769956742352414,0.561272451007013,133.16062253142294,0.822797468539641,0.937497181173797,0.6690676514895388,140.0809999086149,0.9682443809151681
0.3,100.0,median,False,28,0.6593294346826934,0.6641115629088099,0.554682749554573,136.2833962551076,0.8149304037209618,0.9155489025271941,0.6606923169540168,144.0903069345182,0.9568431964157942
0.3,100.0,median,False,29,0.675559077760048,0.6523154977813502,0.5485207603907322,139.37212731198935,0.8076605089896065,0.8985704111161633,0.6539433148471773,148.02571716542826,0.947929539109402
0.3,100.0,median,False,30,0.6486394245908639,0.6411050746095515,0.5422426089961755,142.5775623856878,0.8006903737460264,0.8811609793767751,0.6466522439546215,152.02053588534673,0.9387017520899676
0.3,100.0,krum,False,1,0.9629333269582173,0.9325996684693845,0.7003703608725222,114.06645936951733,0.9657120007897719,1.3045638582416783,0.8202590785080444,114.37613965910742,1.1421750558656403
0.3,100.0,krum,False,2,0.9186519296300188,0.9256027580073504,0.6876521341823689,111.56848094148563,0.962082511018338,1.3019989993527672,0.8094743582845956,112.00227077933707,1.141051707571908
0.3,100.0,krum,False,3,0.9149342023497709,0.9173068923301229,0.6776129354470355,111.01925750438026,0.9577613963457302,1.29455108007538,0.8004639904115163,111.23364616599684,1.137783406486217
0.3,100.0,krum,False,4,0.8993373665366774,0.9082557360215164,0.6687617183031235,111.93982796207791,0.9530245201575437,1.2847902474002304,0.7922874346312898,111.79397024756632,1.1334858831940653
0.3,100.0,krum,False,5,0.9100310283878418,0.8976218786403954,0.6612710687095755,112.66280655104026,0.9474290889773205,1.2706937489108505,0.784751209948695,112.17449712439695,1.127250526241106
0.3,100.0,krum,False,6,0.8738295080262088,0.8846100336549995,0.6534755015058553,113.26489648978712,0.9405370985001067,1.2525741566564434,0.7765688388032268,112.4249674589393,1.1191845945403482
0.3,100.0,krum,False,7,0.9088577938518513,0.8684246918865454,0.6454213461434651,113.49482085004514,0.9318930689121716,1.2290710561743408,0.7677627525126934,112.47117765917113,1.108634771317561
0.3,100.0,krum,False,8,0.8746473130674284,0.8497500810946259,0.6367274518637115,113.72610935481752,0.9218188982086589,1.200718606743857,0.7578067693713628,112.68907459992785,1.0957730635235825
0.3,100.0,krum,False,9,0.8661317802164877,0.8257465376475147,0.6295279629270292,113.28415242389936,0.9087059687531026,1.162758011405713,0.7482751154556215,112.90685222052268,1.0783125759285723
0.3,100.0,krum,False,10,0.8102807137836642,0.8007177840744224,0.619953924289849,114.18017085228935,0.8948283545319864,1.1244415922142634,0.7367325356121908,114.66769172330544,1.0603969031519582
0.3,100.0,krum,False,11,0.7827721597435319,0.7732458961344211,0.610560023790199,115.69256087372956,0.8793440146691288,1.0815366637483936,0.7247820220427823,117.57761148239798,1.0399695494332484
0.3,100.0,krum,False,12,0.7219647392978735,0.7453513094615714,0.599509884811053,118.45824872440775,0.8633373092028234,1.0385272536322334,0.7113090605958744,121.87063792493629,1.0190815735907668
0.3,100.0,krum,False,13,0.7242473936944365,0.7167196958282284,0.5871593270906127,122.38292678878247,0.8465929930186219,0.9951771753970707,0.696731458074889,127.39044391075724,0.9975856732116148
0.3,100.0,krum,False,14,0.6803062618057304,0.6888815682276944,0.5753937115480444,127.09819437704095,0.8299888964484371,0.9517873762366927,0.6822703141905068,133.84652562946374,0.9755959082718073
0.3,100.0,krum,False,15,0.7018106322491837,0.6611631305139756,0.5634397800392797,132.80835799898776,0.8131193826948018,0.9080070719540676,0.6673849784043551,141.5236371568929,0.9528940507496453
0.3,100.0,krum,False,16,0.6308952410505196,0.6377950626834531,0.5505986059611004,138.99520504764737,0.7986207251777612,0.8718502865494969,0.6523408485176185,149.39232776760167,0.9337292362079581
0.3,100.0,krum,False,17,0.6155110149357085,0.6161918313564542,0.5387760045065655,145.59860716325795,0.7849788731911542,0.8371807913356852,0.6380119263450363,157.78003596006556,0.9149758419410238
0.3,100.0,krum,False,18,0.5967810450069536,0.5979736661451442,0.5280898616877517,152.20834995364902,0.7732875701478359,0.8076259328104626,0.6250126992383997,166.11043754466377,0.8986801059389612
0.3,100.0,krum,False,19,0.5491804246938674,0.5838569302077048,0.5171903474484437,158.35913639871478,0.7641053135580885,0.7845116992977178,0.6122618753065031,173.6599708802957,0.8857266504389025
0.3,100.0,krum,False,20,0.5823901165624924,0.5715857794003509,0.5088781204991774,164.20530338474796,0.7560329221669854,0.7640132069866233,0.6020589361722265,180.8653767398441,0.874078490175009
0.3,100.0,krum,False,21,0.5736510017277482,0.5615107406661889,0.50271703702956,169.11593658839027,0.7493402035565614,0.7459564328750717,0.5936493581740017,187.30060503276752,0.8636876940625423
0.3,100.0,krum,False,22,0.5410146204075802,0.554102158469853,0.4972701619734823,172.98897479958916,0.7443803856025849,0.7327045677142723,0.5864568814209863,192.3999049065156,0.8559816398231169
0.3,100.0,krum,False,23,0.5230393542725349,0.5481241181423174,0.4923442363674428,176.4357123731668,0.7403540491834413,0.7217821676597417,0.5799670222220106,196.74325965641262,0.8495776407484731
0.3,100.0,krum,False,24,0.5490031818049812,0.5440978363295582,0.4885206775819428,178.5628285130229,0.7376298776009268,0.7148753410187837,0.5753156377895782,199.46426739963158,0.8455030106503368
0.3,100.0,krum,False,25,0.5466574132790633,0.5400017623867944,0.4861117881428033,180.38293066140605,0.7348481219863017,0.7071693886384786,0.5715202466914862,202.1616989393626,0.8409336410433813
0.3,100.0,krum,False,26,0.5179354919416603,0.5367568311429469,0.48359502062423737,181.72762159181937,0.732636902662531,0.7012169322120809,0.5679798526078732,204.16224979985813,0.8373869668272136
0.3,100.0,krum,False,27,0.5293674810798229,0.5341101738615571,0.48112703581391814,182.37589550608195,0.7308284161563213,0.6967768212345159,0.5648060899298443,204.93476049359006,0.8347315863404929
0.3,100.0,krum,False,28,0.52029062355825,0.531791315666426,0.4791673533431757,182.78717282595323,0.7292402317936292,0.691816460863452,0.5618564569487418,206.0720090398057,0.831755048595109
0.3,100.0,krum,False,29,0.5229846282087476,0.5294694410654429,0.4778150200551381,183.2139296748901,0.7276465083166709,0.6882609709679524,0.5598037809055937,206.86047474058861,0.8296149534380105
0.3,100.0,krum,False,30,0.5229045208195381,0.5270577020525375,0.476501097020291,183.30674976115392,0.7259873979984346,0.68411802702418,0.5576578906935609,207.501327806519,0.8271142768832974
0.3,100.0,hyperbolic,False,1,0.9218454956312045,0.9225331403523962,0.6928749326167172,109.8381903050728,0.9604858876383329,1.2920799433627976,0.8128461042501742,110.4519360623087,1.1366969443799864
0.3,100.0,hyperbolic,False,2,0.9082105063493843,0.9095696546485491,0.6765836203346055,109.87848957600328,0.9537136124899073,1.2806881006075956,0.7982939204141758,110.03691670279156,1.1316749094185996
0.3,100.0,hyperbolic,False,3,0.9340974128866029,0.89447991845903,0.6636022619733438,111.42988733555165,0.9457694848423848,1.2634723802036214,0.7861620397394229,111.08504025279899,1.1240428729384042
0.3,100.0,hyperbolic,False,4,0.8586485754419989,0.8738508806259275,0.6521132472033375,112.04160935762464,0.9347999147549851,1.234042931382901,0.7739541154253167,111.32075622219648,1.1108748495590766
0.3,100.0,hyperbolic,False,5,0.8890203124382229,0.8480274810272956,0.638264325918501,113.029570412108,0.9208840757811461,1.196335804518138,0.7588194496434599,112.19734578720575,1.093771367571001
0.3,100.0,hyperbolic,False,6,0.8406618786366465,0.8147665228799125,0.624581646082864,113.85916119829437,0.9026441839838732,1.1470454257225322,0.743201859848048,113.74876885291624,1.0710020661616542
